question,pmid,adaptation,sent_id,source,target,operation,umls_jargon_present,umls_jargon_count,umls_jargon_density,warning_present,warning_count,warning_categories,numerical_present,numerical_count,numerical_density
41,33826787,adaptation2,7,Quinomycin A treatments also normalized cilia length of cyst epithelial cells derived from the collecting ducts.,Quinomycin A also controlled hairlike structions on cyst cells from kidney tubes.,Generalization,False,0,0.0,False,0,,False,0,0.0
41,33826787,adaptation2,8,This is the first study to demonstrate that Quinomycin A effectively inhibits PKD progression and suggests that Quinomycin A has potential therapeutic value for PKD patients.,This is the first study to show that Quinomycin A blocks PDK progression and suggests that Quinomycin A has beneficial value for PKD patients.,Substitution,True,2,0.0769,False,0,,False,0,0.0
41,34155062,adaptation1,1,"Background: In autosomal dominant polycystic kidney disease (ADPKD), cyst development and enlargement lead to ESKD.","In autosomal dominant polycystic kidney disease (ADPKD), an inherited disorder that causes cysts (growths) in the kidneys, cyst development and enlargement lead to end-stage kidney disease.",Explanation,True,3,0.2,False,0,,False,0,0.0
41,34155062,adaptation1,2,Macrophage recruitment and interstitial inflammation promote cyst growth.,"The recruitment of macrophage cells (a type of white blood cell that surrounds and kills microorganisms, removes dead cells, and activates other immune system cells) and spaces between the kidney becoming swollen are found to promote cyst growth.",Explanation,True,1,0.125,False,0,,False,0,0.0
41,34155062,adaptation1,3,"TWEAK is a TNF superfamily (TNFSF) cytokine that regulates inflammatory responses, cell proliferation, and cell death, and its receptor Fn14 (TNFRSF12a) is expressed in macrophage and nephron epithelia.","TWEAK is a type of cytokine (chemical messenger) that regulates inflammatory (infection-fighting) responses, cell growth and division, and cell death. Its receptor Fn14 (TNFRSF12a) that sends and receives signals is expressed in macrophages and a layer of outer lining cells in the kidney called nephron epithelia.",Explanation,True,4,0.1429,False,0,,False,0,0.0
41,34155062,adaptation1,4,"Methods: To evaluate the role of the TWEAK signaling pathway in cystic disease, we evaluated Fn14 expression in human and in an orthologous murine model of ADPKD.","To evaluate how the TWEAK cytokine signaling plays a role in cystic disease, researchers evaluate the Fn14 gene development in humans and in experiments with animals of ADPKD.",Substitution,True,3,0.1111,False,0,,False,0,0.0
41,34155062,adaptation1,5,We also explored the cystic response to TWEAK signaling pathway activation and inhibition by peritoneal injection.,Researchers also looked at the response from cysts to the activation of TWEAK signaling as well as its limited signaling by injections.,Explanation,False,0,0.0,False,0,,False,0,0.0
41,34155062,adaptation1,6,Results: Meta-analysis of published animal-model data of cystic disease reveals mRNA upregulation of several components of the TWEAK signaling pathway.,Data published from animal studies of cystic disease show increases in mRNA (genetic strands with instructions to build proteins) of several parts of the TWEAK signaling pathway.,Explanation,True,1,0.05,False,0,,False,0,0.0
41,34155062,adaptation1,7,"We also observed that TWEAK and Fn14 were overexpressed in mouse ADPKD kidney cysts, and TWEAK was significantly high in urine and cystic fluid from patients with ADPKD.","Researchers also found that too many TWEAK and Fn14 gene-derived molecules are in made in mouse ADPKD kidney cysts, and TWEAK is very high in the urine and cystic fluid from patients with ADPKD.",Explanation,True,3,0.1071,False,0,,False,0,0.0
41,34155062,adaptation1,8,"TWEAK administration induced cystogenesis and increased cystic growth, worsening the phenotype in a murine ADPKD model.","TWEAK use started formation of cysts and increased cystic growth, worsening physical traits in an animal ADPKD model.",Substitution,True,2,0.125,False,0,,False,0,0.0
41,34155062,adaptation1,9,"Anti-TWEAK antibodies significantly slowed the progression of ADPKD, preserved renal function, and improved survival.","Anti-TWEAK antibodies (a protein used by the immune system to identify and neutralize foreign objects such as harmful bacteria and viruses) significantly slowed the progression of ADPKD, protected kidney function, and improved survival.",Explanation,True,3,0.2143,False,0,,False,0,0.0
41,34155062,adaptation1,10,"Furthermore, the anti-TWEAK cystogenesis reduction is related to decreased cell proliferation-related MAPK signaling, decreased NF-κB pathway activation, a slight reduction of fibrosis and apoptosis, and an indirect decrease in macrophage recruitment.","Additionally, the reduction of cyst formation is related to decreased cell growth and a decrease in macrophage recruitment.",Generalization,True,2,0.0645,False,0,,False,0,0.0
41,34155062,adaptation1,11,Conclusions: This study identifies the TWEAK signaling pathway as a new disease mechanism involved in cystogenesis and cystic growth and may lead to a new therapeutic approach in ADPKD.,"In conclusion, this study identifies the TWEAK signaling pathway as a new disease process involved in the growth and formation of many cysts and may lead to a new treatment approach in ADPKD.",Substitution,True,1,0.0345,False,0,,False,0,0.0
41,34486178,adaptation1,1,"Autosomal dominant polycystic kidney disease is a common inherited renal disorder that results from mutations in either PKD1 or PKD2, encoding polycystin-1 (PC1) and polycystin-2 (PC2), respectively.","Autosomal dominant polycystic kidney disease is a common inherited kidney disorder that causes many cysts (growths) and is caused by changes in either the PKD1 or PKD2 genes. These genes are used to make the proteins polycystin-1 (PC1) and polycystin-2 (PC2), which regulate cells growth, cell movement, and interaction with other cells.",Explanation,True,6,0.2222,False,0,,False,0,0.0
41,34486178,adaptation1,2,"Downregulation or overexpression of PKD1 or PKD2 in mouse models results in renal cyst formation, suggesting that the quantity of PC1 and PC2 needs to be maintained within a tight functional window to prevent cystogenesis.","In experiments with mice, when the PKD1 or PKD2 genes are less sensitive to other cells  or make too many proteins, it may lead to cysts forming in the kidneys. This suggests that the number of PC1 and PC2 proteins needs to be stable within a brief time period to prevent the formation of cysts.",Explanation,True,5,0.1429,False,0,,False,0,0.0
41,34486178,adaptation1,3,"Here we show that enhanced PC2 expression is a common feature of PKD1 mutant tissues, in part due to an increase in Pkd2 mRNA.","In this study, researchers show that more cells and proteins from PC2 is a common feature of PKD1 changes, in part because of an increase in PKD2.",Substitution,True,3,0.125,False,0,,False,0,0.0
41,34486178,adaptation1,4,"However, our data also suggest that more effective protein folding contributes to the augmented levels of PC2.","However, this data also suggests that more effective protein folding, which is when a protein changes from a long chain to a functional shape, contributes to more levels of PC2 proteins.",Explanation,True,2,0.1176,False,0,,False,0,0.0
41,34486178,adaptation1,5,"We demonstrate that the unfolded protein response is activated in Pkd1 knockout kidneys and in Pkd1 mutant cells and that this is coupled with increased levels of GRP94, an endoplasmic reticulum protein that is a member of the HSP90 family of chaperones.","Researchers show that the unfolded protein response is active in the kidneys without Pkd1 and in Pkd1 mutant (changed) cells. This effect is in addition to increases in the number of an endoplasmic reticulum protein, called GRP94. The endoplasmic reticulum helps create and package proteins in cells.",Substitution,True,2,0.0476,False,0,,False,0,0.0
41,34486178,adaptation1,6,"GRP94 was found to physically interact with PC2 and depletion or chemical inhibition of GRP94 led to a decrease in PC2, suggesting that GRP94 serves as its chaperone.","GRP94 is found to physically interact with PC2, and reducing or slowing GRP94 can lead to a decrease in PC2, suggesting that GRP94 serves as its chaperone (plays a part in the folding of itself as a protein).",Explanation,True,2,0.0714,False,0,,False,0,0.0
41,34486178,adaptation1,7,"Moreover, GRP94 is acetylated and binds to histone deacetylase 6 (HDAC6), a known deacetylase and activator of HSP90 proteins.","Also, GRP94 is acetylated (modified structurally) and attaches to histone deacetylase 6 (HDAC6), an enzyme that can control several important proteins and activate other proteins.",Explanation,False,0,0.0,False,0,,False,0,0.0
41,34486178,adaptation1,8,Inhibition of HDAC6 decreased PC2 suggesting that HDAC6 and GRP94 work together to regulate PC2 levels.,"Slowing or stopping HDAC6 decreases PC2 proteins, suggesting that HDAC6 and GRP94 work together to regulate PC2 levels.",Substitution,True,2,0.125,False,0,,False,0,0.0
41,34486178,adaptation1,9,"Lastly, we showed that inhibition of GRP94 prevents cAMP-induced cyst formation in vitro.","Lastly, researchers show that the slowing of GRP94 prevents the formation of cysts in laboratory tests.",Explanation,False,0,0.0,False,0,,False,0,0.0
41,34486178,adaptation1,10,Taken together our data uncovered a novel HDAC6-GRP94-related axis that likely participates in maintaining elevated PC2 levels in Pkd1 mutant cells.,"Together, these data uncover a new HDAC6-GRP94-related point that likely participates in maintaining higher PC2 levels in Pkd1 mutant cells.",Substitution,True,2,0.0952,False,0,,False,0,0.0
41,34508491,adaptation1,1,"Cystic Echinococcosis or Hydatid disease is caused by the infection with the larval stage of long tapeworm, Echinococcus granulosus.","Cystic Echinococcosis, also called Hydatid disease, is caused by the infection of a long tapeworm called Echinococcus granulosus, after it has hatched into the larval stage.",Explanation,True,4,0.2105,False,0,,False,0,0.0
41,34508491,adaptation1,2,This condition often remains asymptomatic for years before the cyst grows large enough to cause symptoms in affected organs.,A person can often have this condition without symptoms for years before the cyst (growth) grows large enough to cause symptoms in affected organs.,Explanation,False,0,0.0,False,0,,False,0,0.0
41,34508491,adaptation1,3,"The most common organs involved are liver and lungs although the heart, brain, bone, central nervous system, and kidney may also be involved.","The most common organs involved are the liver and lungs although the heart, brain, bone, central nervous system (spinal cord and brain), and kidney may also be involved.",Explanation,True,1,0.0435,False,0,,False,0,0.0
41,34508491,adaptation1,4,This case is about a young woman who presented with left flank pain and urinary tract infection who was later diagnosed as having left renal hydatid cyst.,This case is about a young woman who presented with left back pain and urinary tract infection (UTI - bladder infection) who was later diagnosed as having left kidney hydatid cyst.,Substitution,True,3,0.1111,False,0,,False,0,0.0
41,34508491,adaptation1,5,The cyst was approximately 7.8×6.6×8cm with internal multiple septations at the lower pole cortex of the left kidney.,The cyst was about 7.8×6.6×8cm with multiple compartments at the lower pole cortex (lower part) of the left kidney.,Substitution,True,1,0.0556,False,0,,False,0,0.0
41,34508491,adaptation1,6,"Laparoscopic pericystectomy was performed and with no postoperative complications, she was discharged on albendazole and other supportive medication.","A procedure that uses tiny incisions was performed to remove the cyst and some tissue around the cyst. No complications occurred after the procedure, and she was sent home with anti-worm medicine and other medications.",Explanation,True,4,0.2222,True,1,side_effect,False,0,0.0
41,34508491,adaptation1,7,"With timely management using combination therapy, this condition is curable and the patient can live a healthy life with normal kidney function.","With timely management using several therapies, this condition is curable, and the patient can live a healthy life with normal kidney function.",Substitution,True,1,0.0455,False,0,,False,0,0.0
41,34508491,adaptation2,1,"Cystic Echinococcosis or Hydatid disease is caused by the infection with the larval stage of long tapeworm, Echinococcus granulosus.","Cystic Echinococcosis or Hyadtid disease is caused by infection from baby Echinococcus granulosus, long tapeworms, and leads to cysts or swellings.",Substitution,True,4,0.2105,False,0,,False,0,0.0
41,34508491,adaptation2,2,This condition often remains asymptomatic for years before the cyst grows large enough to cause symptoms in affected organs.,This disease often shows no symptoms for years before the swelling grows large enough to cause symptoms in affected organs.,Substitution,False,0,0.0,False,0,,False,0,0.0
41,34508491,adaptation2,3,"The most common organs involved are liver and lungs although the heart, brain, bone, central nervous system, and kidney may also be involved.","Most common organs affected are the liver and lungs although the heart, brain, bone, spinal cord, and kidney may also be involved.",Substitution,True,1,0.0435,False,0,,False,0,0.0
41,34508491,adaptation2,4,This case is about a young woman who presented with left flank pain and urinary tract infection who was later diagnosed as having left renal hydatid cyst.,This case is a young woman with pain on the left side of the waist and infection in the urine-collecting tube due to a left kidney cyst from Hyadtid disease.,Substitution,True,3,0.1111,False,0,,False,0,0.0
41,34508491,adaptation2,5,The cyst was approximately 7.8×6.6×8cm with internal multiple septations at the lower pole cortex of the left kidney.,The cyst was around 7.8×6.6×8cm with many internal divisions at the lower part of the left kidney.,Substitution,True,1,0.0556,False,0,,False,0,0.0
41,34508491,adaptation2,6,"Laparoscopic pericystectomy was performed and with no postoperative complications, she was discharged on albendazole and other supportive medication.","Cyst removal surgery by small incisions and a camera was performed with no issues post-operation. She was released with albendazole, anti-parasite medication, and other helpful medication.",Explanation,True,4,0.2222,True,1,side_effect,False,0,0.0
41,34508491,adaptation2,7,"With timely management using combination therapy, this condition is curable and the patient can live a healthy life with normal kidney function.","With proper use of multiple treatments, Hyadtid disease is curable and the patient can live a healthy life with normal kidney function.",Substitution,True,1,0.0455,False,0,,False,0,0.0
42,9723008,adaptation1,1,"The linker histones (H1, H1 zero, H5, etc.) and a group of abundant non-histone chromosomal proteins (HMG1/2) bind to linker DNA in chromatin and exhibit both generalized and specific effects on gene transcription.","Linker histones are proteins that play a major role in organizing DNA and proteins to create the nucleus (chamber holding the DNA) inside cells and how instructions from genes are used. Linker histones, and non-histone proteins called HMG1/2, can have an effect on making a copy of a gene.",Explanation,True,1,0.0303,False,0,,False,0,0.0
42,9723008,adaptation1,2,"The two classes of proteins share many features of DNA binding behaviour, although they are structurally unrelated.","The two types of proteins attach to DNA is similar ways, although they are different in how they structured.",Substitution,False,0,0.0,False,0,,False,0,0.0
42,9723008,adaptation1,3,"While the linker histones and HMG1/2 exhibit direct competition in binding to such structures as four-way junction DNA, whether they compete for binding to the nucleosome has not been investigated.",Whether linker histones and non-histone proteins compete for binding (attaching) to the nucleosome (a section of DNA that is wrapped around a core of proteins) has not been investigated.,Substitution,False,0,0.0,False,0,,False,0,0.0
42,9723008,adaptation1,4,The possibility for either opposite or synergistic effects on gene regulation must be considered at this point.,The possibility for either opposite or cooperative effects on regulating genes must be considered at this point.,Substitution,False,0,0.0,False,0,,False,0,0.0
42,26939619,adaptation1,1,Histones are known for their ability to bind to and regulate expression of DNA.,Histones proteins are known for their ability to attach to and regulate how instructions and information from DNA are used to build proteins or other molecules.,Explanation,True,1,0.0714,False,0,,False,0,0.0
42,26939619,adaptation1,2,"However, histones are also present in cytoplasm and extracellular fluids where they serve host defense functions and promote inflammatory responses.","However, histones are also present inside and outside cells where they help protect cells and promote inflammatory responses, the body's natural responses to disease or injury.",Explanation,True,2,0.1,False,0,,False,0,0.0
42,26939619,adaptation1,3,Histones are a major component of neutrophil extracellular traps that contribute to bacterial killing but also to inflammatory injury.,Histones are a major part of neutrophil extracellular traps (net like structures that protect against infection) that contribute to killing bacteria but also to inflammatory injury.,Explanation,True,1,0.0526,False,0,,False,0,0.0
42,26939619,adaptation1,4,"Histones can act as antimicrobial peptides and directly kill bacteria, fungi, parasites and viruses, in vitro and in a variety of animal hosts.","Histones can also directly kill bacteria, fungi, parasites and viruses, outside the body in lab experiments and in a variety of animals.",Substitution,True,1,0.0435,False,0,,False,0,0.0
42,26939619,adaptation1,5,"In addition, histones can trigger inflammatory responses in some cases acting through Toll-like receptors or inflammasome pathways.","In addition, histones can trigger inflammatory responses in some cases acting through receptors (target sites) on cells or other receptors and sensors that are part of the immune system.",Explanation,True,1,0.0588,False,0,,False,0,0.0
42,26939619,adaptation1,6,"Extracellular histones mediate organ injury (lung, liver), sepsis physiology, thrombocytopenia and thrombin generation and some proteins can bind histones and reduce these potentially harmful effects",Histones outside cells help address organ injury (lung or liver) and the process of sepsis which occurs when the body's response to an infection damages its own tissues. It also helps with low blood platelet counts that help the immune system and blood clotting.,Explanation,True,4,0.16,False,0,,False,0,0.0
42,26939619,adaptation2,1,Histones are known for their ability to bind to and regulate expression of DNA.,Histones are proteins that bind to and influence DNA expression.,Generalization,True,1,0.0714,False,0,,False,0,0.0
42,26939619,adaptation2,2,"However, histones are also present in cytoplasm and extracellular fluids where they serve host defense functions and promote inflammatory responses.","However, histones are also located both inside and outside the cell away from DNA to defend the host and promote inflammation.",Substitution,True,2,0.1,False,0,,False,0,0.0
42,26939619,adaptation2,3,Histones are a major component of neutrophil extracellular traps that contribute to bacterial killing but also to inflammatory injury.,Histones help certain immune cells kill bacteria but also lead to injury from inflammation.,Generalization,True,1,0.0526,False,0,,False,0,0.0
42,26939619,adaptation2,4,"Histones can act as antimicrobial peptides and directly kill bacteria, fungi, parasites and viruses, in vitro and in a variety of animal hosts.","Histones can also directly kill microorganisms like bacteria, fungi, parasites, and viruses inside and outside the host body.",Generalization,True,1,0.0435,False,0,,False,0,0.0
42,26939619,adaptation2,5,"In addition, histones can trigger inflammatory responses in some cases acting through Toll-like receptors or inflammasome pathways.","Also, histones can trigger inflammation by contacting certain target sites or pathways.",Generalization,True,1,0.0588,False,0,,False,0,0.0
42,26939619,adaptation2,6,"Extracellular histones mediate organ injury (lung, liver), sepsis physiology, thrombocytopenia and thrombin generation and some proteins can bind histones and reduce these potentially harmful effects","Histones outside of cell influence organ injury (lung, liver), sepsis (life-threatening self-attack from immune cells due to an infection), low count of blood platelet (which help make blood clots), and blood clot generation. Some proteins can bind and block these possibly harmful actions of histones.",Explanation,True,4,0.16,False,0,,False,0,0.0
42,27924077,adaptation1,1,"Eight types of short-chain Lys acylations have recently been identified on histones: propionylation, butyrylation, 2-hydroxyisobutyrylation, succinylation, malonylation, glutarylation, crotonylation and β-hydroxybutyrylation.","Acylations are parts of molecules that help groups of atoms called acyl groups connect to compounds in the body. Eight acylations are recently identified on histones, which are proteins that provide structural support to a chromosome (DNA) and sometimes act as the spool that the thread-like DNA wraps around. These 8 types are called propionylation, butyrylation, 2-hydroxyisobutyrylation, succinylation, malonylation, glutarylation, crotonylation and β-hydroxybutyrylation.",Explanation,True,1,0.0476,False,0,,False,0,0.0
42,27924077,adaptation1,2,Emerging evidence suggests that these histone modifications affect gene expression and are structurally and functionally different from the widely studied histone Lys acetylation.,New evidence suggests that these histone changes affect how information from genes are used to build proteins or other molecules. These histones are also built different and have different functions from other common histones.,Explanation,True,1,0.0435,False,0,,False,0,0.0
42,27924077,adaptation1,3,"In this Review, we discuss the regulation of non-acetyl histone acylation by enzymatic and metabolic mechanisms, the acylation 'reader' proteins that mediate the effects of different acylations and their physiological functions, which include signal-dependent gene activation, spermatogenesis, tissue injury and metabolic stress.","In this review, researchers discuss how some histones are regulated in the body and how some acylation proteins bring about the effects of other acylations and their functions.",Generalization,True,4,0.0952,False,0,,False,0,0.0
42,27924077,adaptation1,4,"We propose a model to explain our present understanding of how differential histone acylation is regulated by the metabolism of the different acyl-CoA forms, which in turn modulates the regulation of gene expression.","Researchers develop a model to explain their understanding of how different histone acylations is regulated by metabolism (digestion) of other enzymes, which then adjust the regulation of genes.",Generalization,True,1,0.0303,False,0,,False,0,0.0
42,29179736,adaptation1,1,"Background: While the genomes of eukaryotes and Archaea both encode the histone-fold domain, only eukaryotes encode the core histone paralogs H2A, H2B, H3, and H4.","Eukaryotes are cells commonly identified by having a nucleus (chamber to hold DNA). Eukaryotes provide genetic instructions to the following histone proteins that are similar but not identical: H2A, H2B, H3, and H4. Histones are proteins that provide structural support to a chromosome and sometimes act as the spool that the thread-like DNA wraps around.",Explanation,False,0,0.0,False,0,,False,0,0.0
42,29179736,adaptation1,2,"With DNA, these core histones assemble into the nucleosomal octamer underlying eukaryotic chromatin.","With DNA, these core histones come together into the basic structural unit of DNA packaging called the nucleosomal octamer.",Explanation,False,0,0.0,False,0,,False,0,0.0
42,29179736,adaptation1,3,"Importantly, core histones for H2A and H3 are maintained as neofunctionalized paralogs adapted for general bulk chromatin (canonical H2 and H3) or specialized chromatin (H2A.","Importantly, histones for H2A and H3 are maintained as genes that develop a new function and are applied for chromatin, a substance within a chromosome made up of DNA and protein.",Explanation,False,0,0.0,False,0,,False,0,0.0
42,29179736,adaptation1,5,"In this context, the identification of core histone-like ""doublets"" in the cytoplasmic replication factories of the Marseilleviridae (MV) is a novel finding with possible relevance to understanding the origin of eukaryotic chromatin.","In this context, the identification of core histone-like genes in the fluid that fills cells in Marseilleviridae viruses is a new finding with possible importance to understanding the origin of eukaryotic chromatin.",Substitution,False,0,0.0,False,0,,False,0,0.0
42,29179736,adaptation1,6,"Here, we analyze and compare the core histone doublet genes from all known MV genomes as well as other MV genes relevant to the origin of the eukaryotic replisome.","This study analyzes and compares core histone-like genes from the genes of all known Marseilleviridae viruses, as well as other Marseilleviridae genes relevant to the beginning of the eukaryotic DNA replication machine.",Substitution,False,0,0.0,False,0,,False,0,0.0
42,29179736,adaptation1,7,"Results: Using different phylogenetic approaches, we show that MV histone domains encode obligate H2B-H2A and H4-H3 dimers of possible proto-eukaryotic origin.","Using different approaches, researchers show that Marseilleviridae histone provide genetic information to H2B-H2A and H4-H3 structures.",Generalization,False,0,0.0,False,0,,False,0,0.0
42,29179736,adaptation1,8,MV core histone moieties form sister clades to each of the four eukaryotic clades of canonical and variant core histones.,Marseilleviridae core histones form similar copies to each of the four eukaryotic histone groups.,Generalization,False,0,0.0,False,0,,False,0,0.0
42,29179736,adaptation1,9,This suggests that MV core histone moieties diverged prior to eukaryotic neofunctionalizations associated with paired linear chromosomes and variant histone octamer assembly.,This suggests that parts of the Marseilleviridae core histone changed before eukaryotes changed functions.,Generalization,False,0,0.0,False,0,,False,0,0.0
42,29179736,adaptation1,10,We also show that MV genomes encode a proto-eukaryotic DNA topoisomerase II enzyme that forms a sister clade to eukaryotes.,Researchers also show that Marseilleviridae genes provide information to other enzymes that form organisms similar to eukaryotes.,Generalization,False,0,0.0,False,0,,False,0,0.0
42,29179736,adaptation1,11,This is a relevant finding given that DNA topo II influences histone deposition and chromatin compaction and is the second most abundant nuclear protein after histones.,This is a relevant finding given that DNA unwinding enzymes influences histone structure and the folding of DNA and is the second most abundant nuclear protein after histones.,Substitution,True,1,0.0385,False,0,,False,0,0.0
42,29179736,adaptation1,12,Conclusions: The combined domain architecture and phylogenomic analyses presented here suggest that a primitive origin for MV histone genes is a more parsimonious explanation than horizontal gene transfers + gene fusions + sufficient divergence to eliminate relatedness to eukaryotic neofunctionalizations within the H2A and H3 clades without loss of relatedness to each of the four core histone clades.,"In conclusion, an early origin for Marseilleviridae histone genes is a more limited explanation than gene transfers + gene fusions + enough changes to remove relatedness to eukaryotic changes in functions within the H2A and H3.",Generalization,True,1,0.0172,False,0,,False,0,0.0
42,29179736,adaptation1,13,We thus suggest MV histone doublet genes and their DNA topo II gene possibly were acquired from an organism with a chromatinized replisome that diverged prior to the origin of eukaryotic core histone variants for H2/H2A.Z and H3/cen H3.,It is suggested that Marseilleviridae histone genes and their DNA genes are possibly taken from an organism that can replicate DNA that diverged before the beginning of eukaryotic core histone types for H2/H2A.Z and H3/cen H3.,Substitution,True,2,0.0513,False,0,,False,0,0.0
42,29179736,adaptation1,14,These results also imply that core histones were utilized ancestrally in viral DNA compaction and/or protection from host endonucleases.,"These results also imply that core histones are used in viral DNA folding and/or protection from viral-degrading, host enzymes called endonucleases.",Substitution,False,0,0.0,False,0,,False,0,0.0
42,29179736,adaptation2,1,"Background: While the genomes of eukaryotes and Archaea both encode the histone-fold domain, only eukaryotes encode the core histone paralogs H2A, H2B, H3, and H4.","While DNA of multi-celled and some one-celled organisms both encode a specific DNA-binding region, only multi-celled organisms encode the core proteins that DNA wraps around (core histones).",Substitution,False,0,0.0,False,0,,False,0,0.0
42,29179736,adaptation2,2,"With DNA, these core histones assemble into the nucleosomal octamer underlying eukaryotic chromatin.","With DNA, these core histones assemble into an 8-piece in the nucleus that binds DNA in multi-celled organisms.",Explanation,False,0,0.0,False,0,,False,0,0.0
42,29179736,adaptation2,3,"Importantly, core histones for H2A and H3 are maintained as neofunctionalized paralogs adapted for general bulk chromatin (canonical H2 and H3) or specialized chromatin (H2A.","Importantly, certain core histones are kept as proteins capable of general-purpose or region-specific DNA-binding proteins.",Generalization,False,0,0.0,False,0,,False,0,0.0
42,29179736,adaptation2,4,Z enriched at gene promoters and cenH3s enriched at centromeres).,"In this context, identifying core histone-like ""duplicates"" in the replication factories for the virus Marseilleviridae (MV) is a new finding with usefuleness to understanding the origin of chromosomes in multi-celled organisms (eukaryotes).",Explanation,False,0,0.0,False,0,,False,0,0.0
42,29179736,adaptation2,5,"In this context, the identification of core histone-like ""doublets"" in the cytoplasmic replication factories of the Marseilleviridae (MV) is a novel finding with possible relevance to understanding the origin of eukaryotic chromatin.","In this context, identifying core histone-like ""duplicates"" in the replication factories for the virus Marseilleviridae (MV) is a new finding with usefuleness to understanding the origin of chromosomes in multi-celled organisms (eukaryotes).",Substitution,False,0,0.0,False,0,,False,0,0.0
42,29179736,adaptation2,6,"Here, we analyze and compare the core histone doublet genes from all known MV genomes as well as other MV genes relevant to the origin of the eukaryotic replisome.","Here, we analyze the core histone duplicate genes from all known MV genes and other MV genes related to the origin of the DNA replication site for multi-celled organisms.",Substitution,False,0,0.0,False,0,,False,0,0.0
42,29179736,adaptation2,7,"Results: Using different phylogenetic approaches, we show that MV histone domains encode obligate H2B-H2A and H4-H3 dimers of possible proto-eukaryotic origin.","With different evolutionary approaches, we show that specific MV DNA-binding areas encode necessary histones of possible pre-eukaryotic origin.",Substitution,False,0,0.0,False,0,,False,0,0.0
42,29179736,adaptation2,8,MV core histone moieties form sister clades to each of the four eukaryotic clades of canonical and variant core histones.,MV core histones form similar groups to each of the four eukaryotic groups of known and variant core histones.,Substitution,False,0,0.0,False,0,,False,0,0.0
42,29179736,adaptation2,9,This suggests that MV core histone moieties diverged prior to eukaryotic neofunctionalizations associated with paired linear chromosomes and variant histone octamer assembly.,MV core histone groups may have divered before eukaryotic duplicate genes gained new functions (neofunctionalization) associated with paired linear chromosomes and variable histone group assembly.,Substitution,False,0,0.0,False,0,,False,0,0.0
42,29179736,adaptation2,10,We also show that MV genomes encode a proto-eukaryotic DNA topoisomerase II enzyme that forms a sister clade to eukaryotes.,We also show that MV genes encode a pre-eukaryotic DNA replication enzyme that forms a sister group to eukaryotes.,Substitution,False,0,0.0,False,0,,False,0,0.0
42,29179736,adaptation2,11,This is a relevant finding given that DNA topo II influences histone deposition and chromatin compaction and is the second most abundant nuclear protein after histones.,This is a useful finding since these DNA replication enzymes affect histone settlement and DNA compaction and is the second most common nuclear protein after histones.,Substitution,True,1,0.0385,False,0,,False,0,0.0
42,29179736,adaptation2,12,Conclusions: The combined domain architecture and phylogenomic analyses presented here suggest that a primitive origin for MV histone genes is a more parsimonious explanation than horizontal gene transfers + gene fusions + sufficient divergence to eliminate relatedness to eukaryotic neofunctionalizations within the H2A and H3 clades without loss of relatedness to each of the four core histone clades.,The combined region architecture and evolutionary analyses shown here suggest a primitive origin for MV histone genes is a tighter explanation than gene transfers + fusions + mutations to eliminate relatedenss to eukaryotic neofunctionalizations within histone groups without loss of relatedness to each of the four core histone sister groups.,Substitution,True,1,0.0172,False,0,,False,0,0.0
42,29179736,adaptation2,13,We thus suggest MV histone doublet genes and their DNA topo II gene possibly were acquired from an organism with a chromatinized replisome that diverged prior to the origin of eukaryotic core histone variants for H2/H2A.Z and H3/cen H3.,We thus suggest that MV histone doublet genes and their DNA replication gene were possible obtained from an organism with a specific DNA replication site that diverged before the origin of eukaryotic core histone variation.,Substitution,True,2,0.0513,False,0,,False,0,0.0
42,29179736,adaptation2,14,These results also imply that core histones were utilized ancestrally in viral DNA compaction and/or protection from host endonucleases.,Core histones may have been used before in viral DNA compaction and protection from host proteins.,Generalization,False,0,0.0,False,0,,False,0,0.0
42,30025887,adaptation1,1,Linker histones are major players in chromatin organization and per se are essential players in genome homeostasis.,"Histones are proteins that provide structural support to a chromosome and sometimes act as the spool that the thread-like DNA wraps around. Linker histones play a major role in organizing DNA and proteins to create the nucleus (genetic material) inside cells (a process called chromatin organization) and are key players in balancing the genome, which is an organism's complete set of genetic instructions.",Explanation,False,0,0.0,False,0,,False,0,0.0
42,30025887,adaptation1,2,As the fifth class of histone proteins the linker histones not only interact with DNA and core histones but also with other chromatin proteins.,Linker histones not only interact with DNA and other histones but also with other chromatin (DNA-attached) proteins.,Generalization,False,0,0.0,False,0,,False,0,0.0
42,30025887,adaptation1,3,"These interactions prove to be essential for the higher levels of chromatin organization like chromatin loops, transcription factories and chromosome territories.",These interactions prove to be very important for the higher levels of chromatin organization.,Generalization,False,0,0.0,False,0,,False,0,0.0
42,30025887,adaptation1,4,"Our recent results have proved that Saccharomyces cerevisiae linker histone - Hho1p, physically interacts with the actin-related protein 4 (Arp4) and that the abrogation of this interaction through the deletion of the gene for the linker histone in arp4 mutant cells leads to global changes in chromatin compaction.","Recent results find that one linker histone, called Hho1p, physically interacts with another protein (Arp4) and that the removal of this interaction by deleting the gene for the linker histone leads to many changes in the physical folding of DNA structures (a process called chromatin compaction).",Substitution,True,1,0.0208,True,1,interaction,False,0,0.0
